0.89,0.24,3.0172
0.12,0.64,2.2029
0.84,0.62,4.3383
0.95,0.43,3.9945
0.95,0.17,2.9807
0.73,0.12,2.4567
0.63,0.47,3.0704
0.6,0.51,3.0366
0.35,0.71,2.9403
0.62,0.17,2.2267
0.42,0.35,2.0908
0.15,0.22,1.4878
0.16,0.86,2.8083
0.08,0,1.1249
0.83,0.05,2.4966
0.55,0.16,2.0823
0.25,0.24,1.5674
0.98,0.05,2.8266
0.91,0.86,5.8542
0.8,0.57,4.0081
0.23,0.21,1.6098
0.38,0.51,2.3917
0.59,0.79,4.0587
0.22,0.63,2.4051
0.68,0.06,2.1293
0.92,0.45,3.9403
0.49,0.73,3.4099
0.31,0.51,2.2518
0.06,0.68,2.0646
0.26,0.83,2.9482
0.42,0.05,1.4767
0.89,0.58,4.3576
0.09,0.13,1.233
0.98,0.68,5.2992
0.36,0.06,1.5788
0.58,0.76,3.8033
0.75,0.57,3.7073
0.74,0.62,3.8999
0.05,0.35,1.5159
0.2,0.2,1.537
0.41,0.56,2.5428
0.52,0.96,4.3373
0.74,0.35,3.0064
0.11,0.76,2.3632
0.6,0.38,2.7263
0.98,0.35,3.7974
0.02,0.9,2.5297
0.65,0.2,2.3163
0.86,0.86,5.6422
0.31,0,1.3921
0.08,0.66,2.0544
0.84,0.59,4.1867
0.45,0.66,2.9456
0.89,0.6,4.4993
0.01,0.33,1.2993
0.82,0.88,5.5151
0.92,0.79,5.5494
0.3,0.68,2.6795
0.1,0.4,1.7108
0.5,0.91,4.0718
0.77,0.24,2.7568
0.47,0.85,3.7584
0.56,0.89,4.2644
0.14,0.27,1.4713
0.66,0.98,5.0466
0.04,0.23,1.3134
0.47,0.37,2.3386
0.25,0.39,1.8354
0.43,0.54,2.6616
0.68,0.91,4.8585
0.37,0.17,1.6828
0.34,0.83,3.224
1,0.4,4.0567
0.12,0.01,1.1622
0.61,0.92,4.5882
0.62,0.54,3.1913
0.54,0.36,2.4279
0.88,0.62,4.5109
0.93,0.6,4.5804
0.96,0.99,6.9859
0.99,0.56,4.7044
0.79,0.09,2.4021
0.72,0.12,2.3666
0.24,0.79,2.7423
0.75,0.39,3.209
0.18,0.39,1.7902
0.73,0.66,4.0199
0.94,0.16,2.9778
0.63,0.76,3.8765
0.76,0.36,3.1372
0.11,0.84,2.6518
0.75,0.86,5.0381
0.83,0.84,5.3272
0.39,0.24,1.9307
0.87,0.96,6.3146
0.33,0.67,2.6306
0.93,0.17,2.9537
0.2,0.83,2.7431
0.41,0.74,3.2056
0.6,0.24,2.2623
0.84,0.31,3.2455
0.34,0.12,1.5058
0.6,0.63,3.3916
0.73,0.33,2.8205
0.13,0.75,2.2283
0.91,0.27,3.2979
0.24,0.77,2.8432
0.15,0.86,2.675
0.22,0.66,2.4879
0.79,0.78,4.8468
0.96,0.75,5.5066
0.03,0.39,1.5949
0.39,0.99,3.9415
0.42,0.68,2.99
0.57,0.66,3.4094
0.38,0.13,1.7009
0.31,1,3.6617
0.53,0.11,1.9635
0.48,0.93,4.0094
0.98,0.06,2.8009
0.94,0.66,4.9939
0.71,0.72,4.1155
0.74,0.15,2.4657
0.06,0.52,1.7554
0.08,0.08,1.1708
0.05,0.3,1.3724
0.27,0.64,2.601
0.14,0.12,1.2467
0.87,0.83,5.4678
0.87,0.35,3.3166
0.59,0.32,2.5015
0.26,0.25,1.5489
0.83,0.62,4.2445
0.69,0.56,3.4234
0.55,0.39,2.6071
0.15,0.56,2.0389
0.28,0.17,1.5322
0.67,0.35,2.6976
0.24,0.57,2.3649
0.53,0.98,4.5208
0.22,0.55,2.1043
0.87,0.52,4.0172
0.71,0.46,3.2676
0.31,0.26,1.7454
0.32,0.42,2.1168
0.9,0.53,4.1959
0.93,0.82,5.7033
0.62,0.65,3.5081
0.69,0.61,3.6623
0.24,0.81,2.8625
0.41,0.91,3.6924
0.95,0.79,5.7627
0.18,0.67,2.3073
0.88,0.35,3.4533
0.75,0.27,2.831
0.16,0.84,2.8086
0.27,0.15,1.5042
0.98,0.03,2.6202
0.76,0.38,3.1262
0.12,0.97,3.0815
0.09,0.09,1.1534
0.47,0.91,3.9214
0.29,0.83,3.0191
0.39,0.46,2.3536
0.83,0.1,2.5669
0.85,0.37,3.4137
0.64,0.57,3.3383
0.54,0.41,2.6607
0.28,0.13,1.4428
0.39,0.08,1.6328
0.49,0.81,3.6975
1,0.71,5.4981
0.81,0.97,5.8607
0.94,0.4,3.8574
0.04,0.5,1.797
0.11,0.71,2.2122
0.42,0.39,2.102
0.09,0.64,1.9759
0.18,0.68,2.291
0.27,0.9,3.252
0.87,0.68,4.7735
0.74,0.82,4.7649
0.9,0.79,5.3719
0.82,0.14,2.6299
0.76,0.3,2.9066
0.87,0.32,3.263
0.07,0.42,1.6117
0.51,0.51,2.7807
0.02,0.52,1.7705
0.04,0.99,2.8537
0.52,0.59,3.0153
0.92,0.16,2.9999
0.19,0.43,1.8425
0.61,0.43,2.9027
0.41,0.66,2.8146
0.28,0.68,2.6332
0.49,0.22,2.0715
0.29,0.23,1.7046
0.75,0.09,2.231
0.8,0.94,5.7174
0.81,0.07,2.5046
0.09,0.85,2.5472
0.02,0.22,1.1882
0.23,0.32,1.7371
0.89,0.73,5.1086
0.52,0.57,2.9837
0.46,0.06,1.6388
0.88,0.21,2.9748
0,0.04,1.0747
0.43,0.41,2.3199
0.49,0.48,2.5092
0.08,0.2,1.3066
0.89,0.85,5.8076
0.6,0.12,1.9656
0.54,0.75,3.6945
0.47,0.5,2.6215
0.01,0,1.0922
0.74,0.97,5.5727
0.49,0.4,2.5287
0.51,0.39,2.4782
0,0.72,1.9873
0.86,0.89,5.8333
0.1,1,2.9989
0.51,0.6,2.9427
0.69,0.46,3.1861
0.8,0.97,5.9289
0.94,0.24,3.2448
0.15,0.7,2.3875
0.41,0.23,2.059
0.73,0.16,2.3779
0,0.02,1.0501
0.49,0.12,1.8451
0.52,0.31,2.2819
0.87,0.24,3.0148
0.61,1,5.1048
0.76,0.43,3.3202
0.46,0.6,2.878
0.99,0.43,4.193
0.32,0.52,2.3252
0.23,0.45,1.992
0.32,0.11,1.5557
0.4,0.26,1.8715
0.42,0.48,2.4473
0.21,0.66,2.4384
0.25,0.32,1.8525
0.97,0.08,2.8405
0.99,0.69,5.3563
0.53,0.81,3.7497
0.39,0.03,1.5874
0.94,0.01,2.5873
0.39,0.68,2.9102
0.68,0.86,4.64
0.61,0.56,3.2581
0.42,0.01,1.5749
0.47,0.49,2.679
0.57,0.29,2.2848
0.29,0.55,2.3127
0.63,0.27,2.4118
0.36,0.8,3.1873
0.24,0.27,1.8047
0.11,0.98,3.0208
0.93,0.18,3.0045
0.26,0.36,1.8164
0.5,0.21,2.1053
0.84,0.7,4.7973
0.08,0.33,1.5571
0.42,0.08,1.6115
0.72,0.26,2.6407
0.68,0.22,2.5268
0.14,0.74,2.4255
0.05,0.7,2.0777
0.44,0.73,3.2883
0.73,0.29,2.8021
0.27,0.35,1.8742
0.53,0.25,2.1844
0.22,0.01,1.3002
0.44,0.29,1.9703
0.62,0.77,4.0396
0.21,0.57,2.1401
0.18,0.57,2.1932
0.48,0.19,1.9663
0.38,0.62,2.7667
0.02,0.68,2.0885
0.35,0.68,2.7799
0.74,0.31,2.7928
0.68,0.23,2.4164
0.06,0.21,1.1893
0.08,0.39,1.5423
0.24,0.01,1.2685
0.01,0.72,2.1424
0.03,0.71,2.0946
0.51,0.19,2.0435
0.99,0.91,6.6139
0,0.08,1.1686
0.53,0.74,3.5455
0.98,0.85,6.212
0.44,0.53,2.5974
0.83,0.54,3.9488
0.85,0.95,6.0471
0.87,0.23,2.9439
0.28,0.78,2.8193
0.92,0.48,4.1681
0.3,0.05,1.3864
0.05,0.08,1.1197
0.1,0.5,1.7869
0.09,0.26,1.425
0.88,0.3,3.1784
0.66,0.37,2.8003
0.98,0.8,5.9965
0.45,0.69,3.0885
0.76,0.01,2.2212
1,0.89,6.6272
0.64,0.94,4.854
0.77,0,2.1074
0.91,0.76,5.182
0.22,0.84,2.8663
0.66,0.69,3.8631
0.99,0.07,2.8663
0.15,0.74,2.3907
0.15,0.9,2.8242
0.22,0.15,1.4282
0.67,0.79,4.273
0.03,0.24,1.2578
0.58,0.02,1.823
0.51,0.16,1.8626
0.22,0.46,1.9744
0.97,0.93,6.6932
0.35,0.43,2.1351
0.23,0.51,2.0872
0.33,0.79,2.9843
0.54,0.73,3.5953
0.7,0.55,3.5008
0.97,0.62,4.8632
0.38,0.15,1.7404
0.23,0.33,1.7631
0.2,0.72,2.4494
0.96,0.58,4.5822
0.71,0.79,4.4482
0.83,0.7,4.6729
0.64,0.56,3.1979
0,0.29,1.3984
0.64,0.61,3.4691
0.45,0.93,3.9039
0.93,0.13,2.9861
0.84,0.6,4.1572
0.3,0.83,3.1359
0.55,0.56,3.0113
0.16,0.46,1.7411
0.93,0.71,5.1963
0.01,0.14,1.1964
0.44,0.43,2.3393
0.82,0.2,2.6476
0.53,0.21,2.0892
0.34,0.4,2.0694
0.3,0.17,1.6219
0.41,0.31,2.0891
0.72,0.91,5.1667
0.18,0.92,2.9492
0.76,0.03,2.2405
0.04,0.13,1.1961
0.19,0.63,2.2547
0.68,0.43,3.0567
0.26,0.62,2.451
0.43,0.93,3.8772
0.17,0.81,2.6718
0.05,0.91,2.6369
0.55,0.29,2.2917
0.38,0.04,1.4323
0.27,0.05,1.3424
0.61,0.61,3.3484
0.76,0.5,3.5131
0.85,0.33,3.293
0.44,0.31,2.0035
0.69,0.47,3.1763
0.9,0.61,4.5921
0.05,0.95,2.7048
0.9,0.14,2.7576
0.86,0.85,5.4811
0.24,0.94,3.234
0.54,0.25,2.308
0.26,0.7,2.4945
0.99,0.24,3.447
0.27,0.63,2.4907
0.24,0.48,2.089
0.07,0.95,2.8118
0.82,0.38,3.4117
0.57,0.69,3.5208
0.68,0.66,3.8418
0.5,0.8,3.628
0.41,0.17,1.8144
0.4,0.96,3.8361
0.83,0.63,4.2037
0.71,0.25,2.5893
0.12,0.45,1.7414
0.84,0.47,3.6633
0.87,0.01,2.3851
0.53,0.62,3.1979
0.36,0.14,1.656
0.66,0.18,2.4309
0.36,0.96,3.6071
0.85,0.36,3.3965
0.03,0.4,1.5415
0.26,0.64,2.5307
0.38,0.64,2.6957
0.98,0.59,4.7513
0.55,0.92,4.4091
0.08,0.75,2.267
0.52,0.02,1.6531
0.41,0.41,2.3556
0.08,0.77,2.4113
0.77,0.64,4.1185
0.24,0.14,1.631
0.99,0.45,4.1579
0.55,0.18,2.0478
0.38,0.87,3.4665
0.82,0.36,3.272
0.28,0.56,2.2658
0.74,0.93,5.3362
0.3,0.94,3.3801
0.69,0.84,4.7075
0.78,0.45,3.4578
0.12,0.77,2.422
0.14,0.89,2.8331
0.74,0.21,2.5791
0.49,0.99,4.3756
0.18,0.34,1.7026
0.72,0.84,4.6963
0.54,0.26,2.2726
0.7,0.89,4.8957
0.5,0.41,2.4598
0.19,0.48,2.0681
0.83,0.33,3.2777
0.01,0.65,1.7971
0.37,0.78,3.251
0.46,0.46,2.4629
0.85,0.69,4.6303
0.43,0.74,3.1661
0.65,0.19,2.3119
0.67,0.75,4.1755
1,0.02,2.8426
0.37,0.59,2.7382
0.65,0.97,4.9891
0.98,0.78,5.7791
0.8,0.38,3.2613
0.61,0.15,2.148
0.19,0.9,2.9598
0.1,0.97,2.9048
0,0.51,1.609
0.56,0.79,3.8861
0.18,0.37,1.6553
0.43,0.2,1.9627
0.49,0.57,2.9217
0.92,0.74,5.2852
0.15,0.14,1.299
0.25,0.58,2.3066
0.82,0.49,3.7438
0.48,0.53,2.6916
0.74,0.58,3.7213
0.55,0.57,2.9967
0.84,0.02,2.4253
0.16,0.28,1.5447
0.56,0.33,2.4086
0.03,0.37,1.3741
0.66,0.26,2.4989
0.56,0.54,3.1122
0.54,0.38,2.4065
0,0.25,1.1541
0.94,0.99,6.8194
0.71,0.73,4.209
0.18,0.15,1.4308
0.08,0.05,1.2077
0.42,0.43,2.271
0.02,0.64,1.88
0.2,0.77,2.6796
0.9,0.18,2.9873
0.15,0.02,1.2087
0.74,0.36,3.15
0.47,0.11,1.7856
0.24,0.66,2.4582
0.29,0.21,1.5924
0.55,0.52,2.9378
0.03,0.81,2.328
0.12,0.12,1.2488
0.32,0.81,3.1302
0.57,0.72,3.5928
0.67,0.44,3.0162
0.15,0.79,2.4966
0.94,0.06,2.7349
0.37,0.32,1.9489
0.56,0.6,3.1744
0.32,0.87,3.3239
0.92,0.41,3.7823
0.84,0.84,5.4596
0.41,0.27,2.0266
0.02,0.46,1.5961
0.37,0.96,3.8525
0.88,0.02,2.4384
0.17,0.79,2.6342
0.29,0.77,2.8634
0.4,0.39,2.202
0.17,0.97,3.0886
1,0.94,6.905
0.76,0.26,2.7515
0.77,0.11,2.4551
0.83,0.09,2.4687
0.35,0.16,1.6759
0.81,0.99,6.0682
0.78,0.91,5.4166
0.48,0.35,2.2135
0.31,0.19,1.6928
0.52,0.62,3.0713
0.85,0.26,3.0105
0.69,0.8,4.4138
0.32,0.97,3.5869
0.36,0.98,3.847
0.28,0.35,1.8858
0.74,0.38,3.062
0.02,0.11,1.2266
0.81,0.4,3.3215
0.58,0.46,2.7792
0.73,0.59,3.8483
0.64,0.88,4.5965
0.01,0.99,2.6995
0.48,0.3,2.1697
0.78,0.65,4.2403
0.56,0.17,2.118
0.57,0.38,2.6784
0.57,0.86,4.1927
0.77,0.78,4.6792
0.63,0.68,3.7072
0.31,0.77,2.9985
0.75,0.06,2.3019
0.74,0.48,3.4149
0.37,0,1.4551
0.78,0.72,4.4705
0.63,0.13,2.1242
0.3,0.71,2.6578
0.2,0.21,1.484
0.56,0.56,3.0835
0.13,0.64,2.0556
0.21,0.16,1.538
0.39,0.4,2.2314
0.32,0.47,2.2744
0.66,0.6,3.5233
0.62,0.85,4.356
0.07,0.12,1.2527
0.18,0.85,2.7454
0.11,0.3,1.4423
0.62,0.5,3.1146
0.92,0.87,5.9472
0.06,0.2,1.2652
0.35,0.77,3.0868
0.76,0.68,4.1626
0.61,0.36,2.5933
0.38,0.17,1.6735
0.17,0.3,1.564
0.14,0.54,1.8376
0.59,0.35,2.5135
0.07,0.47,1.8309
0.14,0.92,2.9116
0.7,0.37,2.8968
0.11,0.04,1.2815
0.62,0.62,3.4834
0.13,0.2,1.3748
0.43,0.43,2.4074
0.2,0.47,1.9332
0.97,0.84,6.1605
0.8,1,6.1255
0.17,0.31,1.594
0.5,0.09,1.7409
0.72,0.55,3.5761
0.21,0.93,3.1271
0.93,0.68,4.9269
0.44,0.64,2.9298
0.67,0.52,3.3324
0.29,0.3,1.8939
0.49,0.33,2.3213
0.21,0.33,1.7829
0.95,0.49,4.2391
0.88,0.32,3.2242
0.39,0.06,1.4457
0.97,0.44,4.1656
0.36,0.26,1.86
0.21,0.22,1.472
0.8,0.75,4.6912
0,0.86,2.3053
0.98,0,2.5546
0,0.87,2.4201
0.56,0.23,2.187
0.09,0.46,1.6917
0.46,0.87,3.8318
0.13,0.92,2.8107
0.97,0.4,3.9375
0.25,0.67,2.5455
0.1,0.8,2.4981
0.22,0.81,2.7753
0.48,0.73,3.3783
0.03,0.96,2.7883
0.83,0.52,3.7667
0.38,0.63,2.7617
0.19,0.03,1.2458
0.83,0.9,5.6643
0.91,0.96,6.4197
0.85,0.99,6.2933
0.36,0.57,2.6275
0.97,0.87,6.3344
0.07,0.25,1.4211
0.29,0.15,1.5583
0.44,0.63,2.9462
0.27,0.28,1.7349
0.44,0.17,1.7213
0.57,0.22,2.0671
0.31,0.95,3.5328
0.35,0.79,3.1495
0.72,0.43,3.2034
0.18,0.12,1.3417
0.29,0.73,2.762
0.84,0.86,5.4998
0.45,0.94,4.0535
0.3,0.6,2.4526
0.12,0.8,2.5304
0.72,0.38,3.0883
0.63,0.91,4.6419
0.61,0.31,2.4835
0.54,0.29,2.3573
0.75,0.11,2.25
0.99,0.14,3.0997
0.82,0.27,2.8678
0.82,0.97,5.9479
0.28,0.71,2.5935
0.84,0.23,2.9736
0.21,0.8,2.854
0.3,0.56,2.3553
0.96,0.27,3.3471
0.84,0.26,3.0452
0.61,0.96,4.8962
0.85,0.49,3.7022
0.25,0.03,1.4135
0.65,0.26,2.5306
0.7,0.5,3.2991
0.53,0.87,4.0606
0.29,0.14,1.5294
0.61,0.74,3.7986
0.77,0.3,3.0395
0.57,0.57,3.123
0.95,0.89,6.2217
0.64,0.72,3.8647
0.19,0.37,1.6929
0.23,0.07,1.3184
0.25,0.79,2.9183
0.96,0.72,5.3957
0.86,0.25,2.9913
0.93,0.08,2.7413
0.21,0.38,1.7542
0.51,0.18,2.0218
0,0.12,1.167
0.95,0.93,6.5203
0.8,0.81,5.0043
0.09,0.79,2.3583
0.15,0.68,2.2886
0.61,0.57,3.3072
0.46,0.85,3.8053
0.23,0.61,2.3311
0.79,0.31,2.9755
0.69,0.24,2.543
0.93,0.46,4.0582
0.53,0.46,2.6941
0.75,0.41,3.2207
0.05,0.17,1.2796
0.99,0.1,3.0398
0.46,0.93,4.0262
0.89,0.94,6.1519
0.16,0.96,3.1458
0.92,0.52,4.2695
0.47,0.72,3.2217
0.55,0.35,2.5473
0.34,0.25,1.8641
0.76,0.94,5.6131
0.68,0.19,2.2485
0.02,0.06,1.1853
0.36,0.02,1.5087
0.82,0.86,5.3257
0.35,0.61,2.5889
0.1,0.3,1.3687
0.8,0.79,4.9124
0.7,0.03,2.068
0.13,0.02,1.1441
0.48,0.9,4.1568
0.69,0.7,4.0121
0.78,0.55,3.7608
0.79,0.5,3.6323
0.12,0.68,2.2899
0.92,0.61,4.6043
0.35,0.69,2.8138
0.13,0.85,2.7019
0.98,0.28,3.4846
0.9,0.67,4.8092
0.03,0.47,1.6503
0.05,0.83,2.3989
0.04,0.24,1.3235
0.9,0.85,5.7807
0.82,0.25,2.9271
0.58,0.26,2.3873
0.75,0.37,3.0636
0.79,0.67,4.3589
0.21,0.03,1.2127
0.8,0.29,3.0076
0.49,0.76,3.5594
0.59,0.69,3.6061
1,0.67,5.2762
0.2,0.27,1.4917
0.16,0.14,1.224
0.66,0.68,3.7985
0.07,0.06,1.158
0.5,0.4,2.4055
0.62,0.9,4.5421
0.86,0.48,3.8059
0.47,0.8,3.658
0.75,0.82,4.7885
0.14,0.05,1.2046
0.61,0.77,3.9565
0.44,0.98,4.1306
0.77,0.93,5.3932
0.2,0.85,2.9467
0.28,0.12,1.5603
0.48,0.72,3.3206
0.12,0.56,1.9306
0.18,0.64,2.2824
0.52,0.7,3.5405
0.35,0.29,1.8564
0.32,0.1,1.4761
0.3,0.43,2.1035
0.98,0.48,4.2578
0.23,0.7,2.523
0.21,0.91,3.0481
0.52,0.77,3.6099
0.36,0.13,1.6562
0.63,0.59,3.318
0.46,0.37,2.2989
0.4,0.13,1.5937
0.97,0.75,5.6119
0.86,0.88,5.7886
0.23,0.93,3.1179
0.72,0.19,2.4251
0.27,0.17,1.6512
0.43,0.27,2.0071
0.27,0.04,1.3744
0.3,0.52,2.311
0.02,0.66,2.0006
0.87,0.13,2.7247
0.57,0.46,2.7984
0.16,0.71,2.4047
0.68,0.98,5.3387
0.75,0.58,3.774
0.36,0.82,3.2127
0.62,0.29,2.5431
0.4,0.67,2.814
0.51,0.93,4.1236
0.65,0.52,3.243
0.92,0.18,3.0673
0.84,0.05,2.3875
0.7,0.57,3.5833
0.93,0.02,2.6255
0,0.47,1.699
0.05,1,2.9064
0.06,0.94,2.7085
0.06,0.17,1.1548
0.32,0.08,1.449
0.64,0.06,2.0162
0.14,0.01,1.0336
0.55,0.68,3.3831
0.13,0.07,1.2785
0.34,0.91,3.5161
0.38,0.85,3.4284
0.08,0.94,2.8749
0.6,0.29,2.3012
0.12,0.06,1.2278
0.42,0.07,1.6001
0.24,0.45,1.991
0.18,0.79,2.636
0.09,0.05,1.1822
0.41,0.61,2.6663
0.47,0.71,3.2545
0.8,0.82,4.9955
0.59,0.82,4.0416
0.36,0.83,3.2915
0.09,0.21,1.3734
0.93,0.25,3.2255
0.12,0.28,1.4017
0.6,0.91,4.4432
0.13,0.93,2.9253
0.36,0.79,3.2557
0.82,0.53,3.8758
0.16,0.25,1.4912
0.15,0.62,2.2993
0.63,0.34,2.7139
0.62,0.55,3.314
0.06,0.46,1.7372
0.85,0.41,3.6036
0.29,0.7,2.6574
0.95,0.58,4.5918
0.12,0.38,1.6018
0.26,0.78,2.9333
0.85,0.14,2.6268
0.7,0.49,3.2622
0.71,0,2.023
0.81,0.05,2.3395
0.13,0.8,2.6213
0.42,0.8,3.3376
0.11,0.36,1.7147
0.11,0.39,1.6295
0.52,0.38,2.4763
0.27,0.32,1.8131
0.01,0.03,1.1037
0.33,0.08,1.4984
0.14,0.83,2.581
0.08,0.72,2.2211
0.96,0.69,5.1458
0.34,0.95,3.6384
0.34,0.94,3.6117
0.69,0.85,4.5907
0.99,0.08,3.0086
0.55,0.78,3.7305
0.28,0.72,2.7422
0.54,0.89,4.2082
0.42,0.66,2.8936
0.96,0.92,6.5873
0.95,0.51,4.2939
0.73,0.91,5.2092
0.33,0.03,1.4991
0.07,0.53,1.7906
0.07,0.04,1.0446
0.57,0.74,3.7046
0.32,0.89,3.3906
0.63,0.7,3.809
0.66,0.59,3.5446
0.41,0.83,3.453
0.03,0.36,1.4246
0.83,0.22,2.831
0.42,0.63,2.7781
0.58,0.73,3.7366
0.74,0.92,5.3084
0.54,0.03,1.737
0.89,0.7,4.8873
0.31,0.14,1.5319
0.36,0.74,2.9695
0.88,0.1,2.6427
0.91,0.99,6.6435
0.98,0.98,7.0464
0.81,0.94,5.6648
0.57,0.75,3.7965
0.41,0.3,2.0176
0.49,0.06,1.7345
0.18,0.1,1.3462
0.04,0.65,2.0448
0.87,0.15,2.6594
1,0.32,3.6961
0.18,0.58,2.1509
0.6,0.71,3.6761
0.56,0.46,2.7306
0.45,0.53,2.6889
0.64,0.77,4.214
0.36,0.45,2.3728
0.79,0.58,3.9145
0.54,0.3,2.3714
0.47,0.82,3.7123
0.89,0.77,5.2509
0.21,0.61,2.2302
0.74,0.7,4.232
0.22,0.45,1.8972
0.49,0.8,3.6786
0,0.7,2.0092
0.77,0.67,4.1239
0.36,0.93,3.5749
0.81,0.06,2.3641
0.53,0.64,3.1504
0.09,0.43,1.6933
0.61,0.21,2.198
0.97,0.23,3.3242
0.11,0.61,2.1149
0.96,0.07,2.9453
0.82,0.81,5.1592
0.31,0.92,3.4695
0.27,0.61,2.442
0.17,0.86,2.7423
0.99,0.18,3.1898
0.06,0.78,2.3052
0.08,0.89,2.5475
0.13,0.54,1.9644
0.41,0.1,1.7997
0.15,0.36,1.6878
0.43,0.37,2.2399
0.71,0.75,4.2516
0.3,0.23,1.7157
0.51,0.73,3.4744
0.92,0.01,2.4605
0.32,0.74,2.9574
0.04,0.02,0.99825
0.21,0,1.2274
0.17,0.47,2.0127
0.29,0.74,2.7905
0.41,0.6,2.7572
0.86,0.49,3.9143
0.7,0.73,4.2303
0.31,0.12,1.5701
0.87,0.55,4.0899
0.09,0.25,1.4052
0.47,0.78,3.4591
0.2,0.26,1.564
0.44,0.15,1.8945
0.72,0.63,3.8002
0.57,0.36,2.5195
0,0.22,1.1805
0.94,0.55,4.4697
0.21,0.84,2.7961
0.56,0.08,1.8803
0.82,0.45,3.5766
0.71,0.13,2.2438
0.52,0.94,4.2593
0.52,0.14,1.9858
0.83,0.56,4.0782
0.27,1,3.6544
0.71,0.2,2.4594
0.44,0.61,2.8877
0.82,0.03,2.363
0.87,0.93,6.0174
0.16,0.99,3.2135
0.54,0.43,2.6482
0.23,0.2,1.5863
0.12,0.03,1.1981
0.22,0.48,2.0131
0.25,0.73,2.6937
0.97,0.46,4.2132
0.12,0.42,1.6025
0.47,0.43,2.4836
0.06,0.9,2.5415
0.45,0.17,1.7443
0.9,0,2.4407
0.12,0.81,2.5007
0.15,0.15,1.3861
0.41,0.12,1.6963
0.82,0.23,2.8521
0.59,0.05,2.0065
0.82,0.68,4.5001
0.26,0.9,3.1238
0.82,0.32,3.0147
0.04,0.38,1.5504
0.13,0.95,3.031
0.66,0.96,5.0636
0.33,0.76,3.0642
0.71,0.22,2.5696
0.94,0.14,2.963
0.31,0.81,2.9829
0.26,0.47,2.1155
0.24,0.33,1.8171
0.29,0.34,1.8235
0.42,0.84,3.5051
0.83,0.13,2.5425
0.5,0.08,1.8453
0.16,0.48,1.8314
0.07,0.16,1.3032
0.64,0.6,3.4628
0.51,0.22,2.0878
0.5,0.97,4.2287
0.84,0.06,2.4025
0.42,0.5,2.4696
0.33,0.46,2.0751
0.75,0.95,5.4325
0.37,0.45,2.2545
0.73,0.39,2.9702
0.91,0.34,3.4592
0.65,0.94,4.9268
0.92,0.3,3.3363
0.18,0.32,1.7077
0.68,0.57,3.5259
0.47,0.75,3.454
0.89,0.82,5.4688
0.44,0.1,1.8109
0.06,0.49,1.769
0.41,0.35,2.152
0.23,0.02,1.2423
0.15,0.65,2.2662
0.17,0.41,1.8172
0.54,0.94,4.4157
0.61,0.27,2.4776
0.52,1,4.6336
0.51,0.79,3.6565
0.58,0.28,2.3257
0.15,0.39,1.7309
0,0.57,1.7155
0.06,0.99,2.8571
0.31,0.76,2.9207
0.43,0.07,1.6677
0.44,0.82,3.5997
0.66,0.66,3.7274
0.32,0.62,2.5828
0.23,0.91,3.1099
0.99,0.95,6.9875
0.4,0.35,2.0375
0.28,0.87,3.0836
0.4,0.93,3.7485
0.09,0.91,2.7754
0.96,0.39,3.8832
0.9,0.86,5.9176
0.75,0.78,4.6312
0.8,0.05,2.1932
0.59,0.2,2.3244
0.1,0.95,2.8681
0.46,0.9,3.7435
0.51,0.43,2.5561
0.58,0.86,4.2349
0.81,0.67,4.3179
0.01,0.43,1.5576
0.86,0.1,2.6367
0.12,0.53,1.9609
0.69,0.49,3.2178
0.68,0.54,3.3644
0.94,0.96,6.74
0.37,0.98,3.7379
0.5,0.32,2.2969
0.3,0.37,1.8939
0.73,0.78,4.5232
0.06,0,1.0637
0.28,0.98,3.5045
0.33,0.95,3.5442
0.52,0.87,3.9373
0.38,0.55,2.4738
0.37,0.57,2.5593
0.81,0.91,5.4712
0.57,0.9,4.4103
0.83,0.37,3.3523
0.17,0.06,1.2724
0.11,0.19,1.4128
0.76,0.29,2.7573
0.29,0.91,3.3654
0.29,0.03,1.4019
0.48,0.81,3.6703
0.09,0.53,1.8647
0.28,0.3,1.8027
0.26,0.93,3.3333
0.55,0.83,3.9517
0.37,0.06,1.4285
0.1,0.49,1.8267
0.07,0.68,2.0312
0.57,0.94,4.4698
0.04,0.28,1.3079
0.7,0.15,2.3191
0.68,0.28,2.594
0.83,0.59,4.0992
0.89,0.09,2.7369
0.81,0.42,3.5254
0.88,0.67,4.7433
0.68,0.11,2.2357
0.34,0.62,2.5896
0.72,0.02,2.1286
0.5,0.94,4.1677
0.93,0.1,2.7648
0.94,0.65,4.8938
0.11,0.24,1.33
0.99,0.46,4.3412
0.3,0.39,2.0533
0.88,0.87,5.7829
0.97,0.27,3.4425
0.27,0.99,3.5489
0.72,0.74,4.2418
0.59,0.95,4.6368
0.73,0.22,2.5258
0.88,0.17,2.8784
0.8,0.47,3.5912
0.17,0.09,1.2965
0.1,0,1.1468
0.33,0.84,3.2225
0.1,0.69,2.1943
0.36,0.43,2.1451
0.47,0.53,2.7084
0.89,0.06,2.7211
0.46,0,1.6322
0.49,0.31,2.1874
0.05,0.84,2.4227
0.52,0.09,1.9248
0.9,0.52,4.1104
0.42,0.15,1.8833
0.73,0.58,3.7451
0.15,0.43,1.8101
0.57,0.2,2.0884
0.24,0.5,2.0722
0.61,0.79,3.9951
0.38,0.32,2.0147
0.19,0.67,2.4002
0.03,0.89,2.5046
